run_id,county_fips,ehf_assessment_period_start,ehf_assessment_period_end,event_duration_days,event_id,onset_year,seq,event_definition_type
5481.0,48245,2019-08-28,2019-08-29,2,48_245_2019_005_EHF_TX_WALKFORWARD,2019,5,positive_ehf_assessment_period
5482.0,48245,2019-09-05,2019-09-08,4,48_245_2019_006_EHF_TX_WALKFORWARD,2019,6,positive_ehf_assessment_period
5483.0,48245,2019-09-11,2019-09-11,1,48_245_2019_007_EHF_TX_WALKFORWARD,2019,7,positive_ehf_assessment_period
5484.0,48245,2020-06-30,2020-07-03,4,48_245_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
5485.0,48245,2020-07-11,2020-07-17,7,48_245_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
5486.0,48245,2020-08-12,2020-08-17,6,48_245_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
5487.0,48245,2020-09-01,2020-09-04,4,48_245_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
5488.0,48245,2021-06-14,2021-06-15,2,48_245_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
5489.0,48245,2021-07-25,2021-07-29,5,48_245_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
5490.0,48245,2021-07-31,2021-08-03,4,48_245_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
5491.0,48245,2021-08-10,2021-08-12,3,48_245_2021_004_EHF_TX_WALKFORWARD,2021,4,positive_ehf_assessment_period
5492.0,48245,2021-08-20,2021-08-22,3,48_245_2021_005_EHF_TX_WALKFORWARD,2021,5,positive_ehf_assessment_period
5493.0,48245,2021-08-25,2021-08-26,2,48_245_2021_006_EHF_TX_WALKFORWARD,2021,6,positive_ehf_assessment_period
5494.0,48245,2021-09-01,2021-09-02,2,48_245_2021_007_EHF_TX_WALKFORWARD,2021,7,positive_ehf_assessment_period
5495.0,48245,2021-09-05,2021-09-05,1,48_245_2021_008_EHF_TX_WALKFORWARD,2021,8,positive_ehf_assessment_period
5496.0,48245,2022-06-10,2022-06-28,19,48_245_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
5497.0,48245,2022-07-05,2022-07-14,10,48_245_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
5498.0,48245,2022-07-19,2022-07-22,4,48_245_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
5499.0,48245,2022-07-28,2022-07-30,3,48_245_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
5500.0,48245,2022-08-03,2022-08-05,3,48_245_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
5501.0,48245,2023-06-17,2023-06-22,6,48_245_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
5502.0,48245,2023-06-26,2023-07-06,11,48_245_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
5503.0,48245,2023-07-09,2023-07-26,18,48_245_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
5504.0,48245,2023-07-31,2023-08-30,31,48_245_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
5505.0,48245,2023-09-03,2023-09-10,8,48_245_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
5506.0,48245,2024-06-27,2024-07-06,10,48_245_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
5507.0,48245,2024-07-31,2024-08-25,26,48_245_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
5508.0,48245,2025-07-30,2025-07-31,2,48_245_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
5509.0,48245,2025-08-16,2025-08-18,3,48_245_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
5510.0,48247,2015-07-28,2015-07-28,1,48_247_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
5511.0,48247,2015-08-07,2015-08-10,4,48_247_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
5512.0,48247,2016-07-04,2016-07-17,14,48_247_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
5513.0,48247,2016-07-25,2016-07-25,1,48_247_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
5514.0,48247,2016-08-07,2016-08-13,7,48_247_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
5515.0,48247,2017-06-24,2017-06-24,1,48_247_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
5516.0,48247,2017-07-23,2017-07-25,3,48_247_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
5517.0,48247,2017-07-30,2017-07-31,2,48_247_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
5518.0,48247,2017-08-15,2017-08-19,5,48_247_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
5519.0,48247,2018-07-20,2018-07-25,6,48_247_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
5520.0,48247,2018-08-29,2018-08-29,1,48_247_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
5521.0,48247,2019-07-18,2019-07-18,1,48_247_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
5522.0,48247,2019-08-06,2019-08-22,17,48_247_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
5523.0,48247,2019-08-27,2019-08-29,3,48_247_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
5524.0,48247,2020-07-09,2020-07-17,9,48_247_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
5525.0,48247,2020-08-15,2020-08-16,2,48_247_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
5526.0,48247,2020-08-29,2020-09-03,6,48_247_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
5527.0,48247,2022-06-12,2022-06-15,4,48_247_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
5528.0,48247,2022-07-05,2022-07-14,10,48_247_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
5529.0,48247,2022-07-19,2022-07-27,9,48_247_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
5530.0,48247,2022-07-29,2022-07-29,1,48_247_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
5531.0,48247,2022-08-03,2022-08-06,4,48_247_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
5532.0,48247,2023-06-15,2023-07-01,17,48_247_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
5533.0,48247,2023-07-11,2023-07-28,18,48_247_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
5534.0,48247,2023-08-01,2023-08-22,22,48_247_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
5535.0,48247,2023-08-27,2023-08-29,3,48_247_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
5536.0,48247,2023-09-05,2023-09-10,6,48_247_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
5537.0,48247,2023-09-25,2023-09-25,1,48_247_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
5538.0,48247,2024-05-25,2024-05-27,3,48_247_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
5539.0,48247,2024-06-05,2024-06-06,2,48_247_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
5540.0,48247,2024-08-09,2024-08-10,2,48_247_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
5541.0,48247,2024-08-14,2024-08-25,12,48_247_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
5542.0,48247,2025-08-14,2025-08-15,2,48_247_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
5543.0,48249,2015-07-28,2015-07-28,1,48_249_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
5544.0,48249,2015-08-07,2015-08-08,2,48_249_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
5545.0,48249,2015-08-13,2015-08-15,3,48_249_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
5546.0,48249,2016-07-04,2016-07-16,13,48_249_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
5547.0,48249,2016-07-25,2016-07-26,2,48_249_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
5548.0,48249,2016-08-07,2016-08-14,8,48_249_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
5549.0,48249,2017-06-23,2017-06-24,2,48_249_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
5550.0,48249,2017-07-24,2017-07-26,3,48_249_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
5551.0,48249,2017-07-30,2017-08-01,3,48_249_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
5552.0,48249,2017-08-07,2017-08-09,3,48_249_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
5553.0,48249,2017-08-13,2017-08-20,8,48_249_2017_005_EHF_TX_WALKFORWARD,2017,5,positive_ehf_assessment_period
5554.0,48249,2018-06-11,2018-06-13,3,48_249_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
5555.0,48249,2019-06-22,2019-06-22,1,48_249_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
5556.0,48249,2019-07-10,2019-07-19,10,48_249_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
5557.0,48249,2019-08-01,2019-08-01,1,48_249_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
5558.0,48249,2019-08-05,2019-08-21,17,48_249_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
5559.0,48249,2019-08-24,2019-08-30,7,48_249_2019_005_EHF_TX_WALKFORWARD,2019,5,positive_ehf_assessment_period
5560.0,48249,2020-07-07,2020-07-16,10,48_249_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
5561.0,48249,2020-08-28,2020-09-04,8,48_249_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
5562.0,48249,2022-06-12,2022-06-16,5,48_249_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
5563.0,48249,2022-07-04,2022-07-04,1,48_249_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
5564.0,48249,2022-07-08,2022-07-14,7,48_249_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
5565.0,48249,2022-07-20,2022-07-24,5,48_249_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
5566.0,48249,2022-07-31,2022-07-31,1,48_249_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
5567.0,48249,2022-08-02,2022-08-06,5,48_249_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
5568.0,48249,2023-06-12,2023-06-29,18,48_249_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
5569.0,48249,2023-07-11,2023-07-27,17,48_249_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
5570.0,48249,2023-08-02,2023-08-21,20,48_249_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
5571.0,48249,2023-08-28,2023-08-31,4,48_249_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
5572.0,48249,2023-09-06,2023-09-08,3,48_249_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
5573.0,48249,2023-09-15,2023-09-15,1,48_249_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
5574.0,48249,2023-09-25,2023-09-25,1,48_249_2023_007_EHF_TX_WALKFORWARD,2023,7,positive_ehf_assessment_period
5575.0,48249,2024-05-24,2024-05-28,5,48_249_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
5576.0,48249,2024-06-04,2024-06-06,3,48_249_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
5577.0,48249,2024-06-14,2024-06-14,1,48_249_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
5578.0,48249,2024-08-11,2024-08-18,8,48_249_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
5579.0,48249,2024-08-21,2024-08-24,4,48_249_2024_005_EHF_TX_WALKFORWARD,2024,5,positive_ehf_assessment_period
5580.0,48249,2025-08-03,2025-08-04,2,48_249_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
5581.0,48249,2025-08-14,2025-08-15,2,48_249_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
5582.0,48249,2025-08-18,2025-08-18,1,48_249_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
5583.0,48249,2025-08-30,2025-09-01,3,48_249_2025_004_EHF_TX_WALKFORWARD,2025,4,positive_ehf_assessment_period
5584.0,48251,2015-08-06,2015-08-14,9,48_251_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
5585.0,48251,2016-07-25,2016-07-25,1,48_251_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
5586.0,48251,2016-08-05,2016-08-13,9,48_251_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
5587.0,48251,2017-07-29,2017-07-30,2,48_251_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
5588.0,48251,2018-06-24,2018-06-26,3,48_251_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
5589.0,48251,2018-06-29,2018-07-03,5,48_251_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
5590.0,48251,2018-07-17,2018-07-26,10,48_251_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
5591.0,48251,2018-07-28,2018-07-30,3,48_251_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
5592.0,48251,2018-08-09,2018-08-09,1,48_251_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
5593.0,48251,2018-08-19,2018-08-19,1,48_251_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
5594.0,48251,2019-08-08,2019-08-14,7,48_251_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
5595.0,48251,2019-08-18,2019-08-22,5,48_251_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
5596.0,48251,2020-07-14,2020-07-16,3,48_251_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
5597.0,48251,2020-08-12,2020-08-17,6,48_251_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
5598.0,48251,2020-08-30,2020-09-01,3,48_251_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
5599.0,48251,2022-06-12,2022-06-18,7,48_251_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
5600.0,48251,2022-06-23,2022-06-27,5,48_251_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
5601.0,48251,2022-07-04,2022-07-14,11,48_251_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
5602.0,48251,2022-07-17,2022-08-10,25,48_251_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
5603.0,48251,2023-06-26,2023-06-30,5,48_251_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
5604.0,48251,2023-07-12,2023-07-22,11,48_251_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
5605.0,48251,2023-07-27,2023-08-15,20,48_251_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
5606.0,48251,2023-08-19,2023-08-28,10,48_251_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
5607.0,48251,2023-09-06,2023-09-10,5,48_251_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
5608.0,48251,2024-07-02,2024-07-04,3,48_251_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
5609.0,48251,2024-08-16,2024-08-25,10,48_251_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
5610.0,48253,2015-08-06,2015-08-12,7,48_253_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
5611.0,48253,2016-07-13,2016-07-15,3,48_253_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
5612.0,48253,2016-07-25,2016-07-26,2,48_253_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
5613.0,48253,2016-08-03,2016-08-09,7,48_253_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
5614.0,48253,2017-07-22,2017-07-25,4,48_253_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
5615.0,48253,2017-07-28,2017-07-30,3,48_253_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
5616.0,48253,2018-05-31,2018-06-03,4,48_253_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
5617.0,48253,2018-06-28,2018-06-30,3,48_253_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
5618.0,48253,2018-07-18,2018-07-25,8,48_253_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
5619.0,48253,2018-08-29,2018-08-31,3,48_253_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
5620.0,48253,2019-08-08,2019-08-14,7,48_253_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
5621.0,48253,2019-08-18,2019-08-23,6,48_253_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
5622.0,48253,2019-08-27,2019-08-28,2,48_253_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
5623.0,48253,2020-07-12,2020-07-19,8,48_253_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
5624.0,48253,2020-08-08,2020-08-17,10,48_253_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
5625.0,48253,2020-08-30,2020-08-31,2,48_253_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
5626.0,48253,2021-08-11,2021-08-11,1,48_253_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
5627.0,48253,2022-05-10,2022-05-10,1,48_253_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
5628.0,48253,2022-05-20,2022-05-20,1,48_253_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
5629.0,48253,2022-06-08,2022-06-08,1,48_253_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
5630.0,48253,2022-06-13,2022-06-17,5,48_253_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
5631.0,48253,2022-06-24,2022-06-26,3,48_253_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
5632.0,48253,2022-07-03,2022-07-15,13,48_253_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
5633.0,48253,2022-07-19,2022-07-22,4,48_253_2022_007_EHF_TX_WALKFORWARD,2022,7,positive_ehf_assessment_period
5634.0,48253,2022-07-26,2022-08-09,15,48_253_2022_008_EHF_TX_WALKFORWARD,2022,8,positive_ehf_assessment_period
5635.0,48253,2023-06-21,2023-06-22,2,48_253_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
5636.0,48253,2023-06-27,2023-06-30,4,48_253_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
5637.0,48253,2023-07-13,2023-07-17,5,48_253_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
5638.0,48253,2023-07-19,2023-07-22,4,48_253_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
5639.0,48253,2023-07-26,2023-08-15,21,48_253_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
5640.0,48253,2023-08-19,2023-08-27,9,48_253_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
5641.0,48253,2023-09-05,2023-09-10,6,48_253_2023_007_EHF_TX_WALKFORWARD,2023,7,positive_ehf_assessment_period
5642.0,48253,2024-06-27,2024-07-05,9,48_253_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
5643.0,48253,2024-07-17,2024-07-18,2,48_253_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
5644.0,48253,2024-08-01,2024-08-05,5,48_253_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
5645.0,48253,2024-08-08,2024-08-26,19,48_253_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
5646.0,48255,2015-07-28,2015-07-29,2,48_255_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
5647.0,48255,2015-08-06,2015-08-15,10,48_255_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
5648.0,48255,2016-07-05,2016-07-16,12,48_255_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
5649.0,48255,2016-07-24,2016-07-26,3,48_255_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
5650.0,48255,2016-08-07,2016-08-13,7,48_255_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
5651.0,48255,2017-07-23,2017-07-26,4,48_255_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
5652.0,48255,2017-07-29,2017-08-01,4,48_255_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
5653.0,48255,2017-08-15,2017-08-20,6,48_255_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
5654.0,48255,2018-06-13,2018-06-13,1,48_255_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
5655.0,48255,2018-07-20,2018-07-26,7,48_255_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
5656.0,48255,2018-08-20,2018-08-23,4,48_255_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
5657.0,48255,2018-08-28,2018-08-29,2,48_255_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
5658.0,48255,2019-08-07,2019-08-23,17,48_255_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
5659.0,48255,2019-08-26,2019-08-29,4,48_255_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
5660.0,48255,2020-07-08,2020-07-17,10,48_255_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
5661.0,48255,2020-08-11,2020-08-18,8,48_255_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
5662.0,48255,2020-08-29,2020-09-03,6,48_255_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
5663.0,48255,2022-06-11,2022-06-16,6,48_255_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
5664.0,48255,2022-07-04,2022-07-15,12,48_255_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
5665.0,48255,2022-07-19,2022-08-07,20,48_255_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
5666.0,48255,2022-08-11,2022-08-12,2,48_255_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
5667.0,48255,2023-06-16,2023-07-02,17,48_255_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
5668.0,48255,2023-07-10,2023-08-30,52,48_255_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
5669.0,48255,2023-09-05,2023-09-11,7,48_255_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
5670.0,48255,2023-09-24,2023-09-25,2,48_255_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
5671.0,48255,2024-06-29,2024-07-01,3,48_255_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
5672.0,48255,2024-08-08,2024-08-10,3,48_255_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
5673.0,48255,2024-08-13,2024-08-25,13,48_255_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
5674.0,48255,2025-08-09,2025-08-10,2,48_255_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
5675.0,48255,2025-08-14,2025-08-19,6,48_255_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
5676.0,48255,2025-08-30,2025-08-30,1,48_255_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
5677.0,48257,2015-07-27,2015-07-31,5,48_257_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
5678.0,48257,2015-08-05,2015-08-13,9,48_257_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
5679.0,48257,2015-09-08,2015-09-08,1,48_257_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
5680.0,48257,2016-07-22,2016-07-26,5,48_257_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
5681.0,48257,2016-08-01,2016-08-13,13,48_257_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
