county_fips,relative_construct,hybrid_construct,label,percentile,duration_days,absolute_gate_f,cumulative_classified_days_no_gate,cumulative_classified_days_with_gate,cumulative_events_no_gate,classified_days_lost,pct_retained,county_name,pct_analysis_days_imputed,fully_imputed_county,analysis_days,native_analysis_days
48085,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,248,164,57,84,66.13,Collin,0.0,False,4018,4018
48087,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,154,110,40,44,71.43,Collingsworth,70.7,False,4018,1179
48089,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,245,230,42,15,93.88,Colorado,0.0,False,4018,4016
48091,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,290,252,60,38,86.9,Comal,7.8,False,4018,3705
48093,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,445,400,73,45,89.89,Comanche,3.9,False,4018,3861
48095,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,287,256,64,31,89.2,Concho,0.1,False,4018,4014
48097,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,224,153,54,71,68.3,Cooke,0.6,False,4018,3995
48099,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,349,292,70,57,83.67,Coryell,1.4,False,4018,3961
48101,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,269,215,60,54,79.93,Cottle,0.3,False,4018,4007
48103,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,333,299,68,34,89.79,Crane,2.8,False,4018,3906
48105,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,390,332,84,58,85.13,Crockett,0.5,False,4018,3999
48107,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,273,238,65,35,87.18,Crosby,0.0,False,4018,4018
48109,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,155,68,36,87,43.87,Culberson,0.0,False,4018,4018
48111,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,374,281,85,93,75.13,Dallam,62.4,False,4018,1512
48113,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,298,191,70,107,64.09,Dallas,0.0,False,4018,4018
48115,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,239,191,55,48,79.92,Dawson,65.2,False,4018,1400
48117,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,273,223,61,50,81.68,Deaf Smith,11.0,False,4018,3577
48119,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,356,235,75,121,66.01,Delta,100.0,True,4018,0
48121,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,328,258,68,70,78.66,Denton,0.0,False,4018,4018
48123,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,655,633,108,22,96.64,DeWitt,1.4,False,4018,3960
48125,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,205,174,53,31,84.88,Dickens,0.0,False,4018,4018
48127,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,353,344,73,9,97.45,Dimmit,1.6,False,4018,3954
48129,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,181,135,46,46,74.59,Donley,76.8,False,4018,932
48131,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,359,359,75,0,100.0,Duval,0.7,False,4018,3988
48133,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,415,336,85,79,80.96,Eastland,100.0,True,4018,0
48135,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,265,215,56,50,81.13,Ector,0.3,False,4018,4004
48137,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,249,184,59,65,73.9,Edwards,13.8,False,4018,3463
48139,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,352,244,73,108,69.32,Ellis,0.3,False,4018,4005
48141,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,373,281,81,92,75.34,El Paso,0.0,False,4018,4018
48143,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,412,329,79,83,79.85,Erath,0.9,False,4018,3983
48145,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,351,293,65,58,83.48,Falls,88.7,False,4018,453
48147,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,293,194,67,99,66.21,Fannin,0.1,False,4018,4015
48149,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,415,359,77,56,86.51,Fayette,0.6,False,4018,3992
48151,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,208,176,47,32,84.62,Fisher,58.6,False,4018,1665
48153,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,156,109,41,47,69.87,Floyd,0.0,False,4018,4017
48155,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,360,265,81,95,73.61,Foard,100.0,True,4018,0
48157,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,449,406,86,43,90.42,Fort Bend,0.2,False,4018,4010
48159,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,262,193,59,69,73.66,Franklin,4.4,False,4018,3843
48161,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,265,193,52,72,72.83,Freestone,100.0,True,4018,0
48163,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,219,210,48,9,95.89,Frio,48.8,False,4018,2056
48165,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,257,217,60,40,84.44,Gaines,0.2,False,4018,4011
48167,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,578,401,110,177,69.38,Galveston,0.0,False,4018,4018
48169,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,349,310,77,39,88.83,Garza,0.0,False,4018,4018
48171,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,294,237,59,57,80.61,Gillespie,0.0,False,4018,4018
48173,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,321,259,62,62,80.69,Glasscock,100.0,True,4018,0
48175,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,66,62,17,4,93.94,Goliad,0.7,False,4018,3988
48177,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,561,522,93,39,93.05,Gonzales,0.0,False,4018,4018
48179,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,253,180,66,73,71.15,Gray,0.0,False,4018,4017
48181,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,311,204,73,107,65.59,Grayson,0.0,False,4018,4018
48183,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,357,269,74,88,75.35,Gregg,0.1,False,4018,4014
48185,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,464,374,79,90,80.6,Grimes,100.0,True,4018,0
48187,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,605,544,103,61,89.92,Guadalupe,0.0,False,4018,4018
48189,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,297,231,75,66,77.78,Hale,0.0,False,4018,4018
48191,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,253,203,66,50,80.24,Hall,0.0,False,4018,4018
48193,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,400,337,77,63,84.25,Hamilton,61.0,False,4018,1569
48195,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,229,184,60,45,80.35,Hansford,0.2,False,4018,4011
48197,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,226,154,55,72,68.14,Hardeman,100.0,True,4018,0
48199,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,442,364,80,78,82.35,Hardin,1.3,False,4018,3965
48201,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,580,528,108,52,91.03,Harris,0.0,False,4018,4018
48203,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,350,251,72,99,71.71,Harrison,0.0,False,4018,4018
48205,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,352,269,82,83,76.42,Hartley,0.0,False,4018,4017
48207,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,238,203,60,35,85.29,Haskell,11.8,False,4018,3543
48209,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,324,270,63,54,83.33,Hays,0.7,False,4018,3988
48211,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,193,125,47,68,64.77,Hemphill,100.0,True,4018,0
48213,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,284,210,58,74,73.94,Henderson,0.0,False,4018,4018
48215,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,574,574,101,0,100.0,Hidalgo,0.0,False,4018,4018
48217,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,413,331,74,82,80.15,Hill,0.0,False,4018,4018
48219,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,122,102,33,20,83.61,Hockley,0.0,False,4018,4018
48221,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,427,344,86,83,80.56,Hood,0.5,False,4018,3998
48223,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,208,135,50,73,64.9,Hopkins,0.0,False,4018,4017
48225,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,275,201,58,74,73.09,Houston,0.1,False,4018,4013
48227,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,287,238,61,49,82.93,Howard,0.7,False,4018,3991
48229,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,602,480,125,122,79.73,Hudspeth,0.1,False,4018,4013
48231,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,341,230,76,111,67.45,Hunt,0.0,False,4018,4018
48233,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,355,273,81,82,76.9,Hutchinson,0.0,False,4018,4018
48235,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,397,321,84,76,80.86,Irion,22.7,False,4018,3104
48237,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,201,160,49,41,79.6,Jack,6.3,False,4018,3763
48239,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,539,447,90,92,82.93,Jackson,100.0,True,4018,0
48241,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,360,267,75,93,74.17,Jasper,5.7,False,4018,3790
48243,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,522,395,106,127,75.67,Jeff Davis,0.0,False,4018,4018
48245,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,412,304,74,108,73.79,Jefferson,0.0,False,4018,4018
48247,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,158,158,33,0,100.0,Jim Hogg,100.0,True,4018,0
48249,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,349,346,73,3,99.14,Jim Wells,0.0,False,4018,4018
48251,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,228,145,51,83,63.6,Johnson,0.1,False,4018,4015
48253,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,273,224,63,49,82.05,Jones,0.0,False,4018,4018
48255,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,267,233,51,34,87.27,Karnes,100.0,True,4018,0
48257,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,246,164,51,82,66.67,Kaufman,0.6,False,4018,3993
48259,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,588,507,86,81,86.22,Kendall,0.8,False,4018,3984
48261,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,587,584,116,3,99.49,Kenedy,33.0,False,4018,2693
48263,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,341,304,81,37,89.15,Kent,0.0,False,4018,4018
48265,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,376,315,76,61,83.78,Kerr,0.0,False,4018,4018
48267,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,430,362,81,68,84.19,Kimble,0.0,False,4018,4018
48269,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,207,169,55,38,81.64,King,0.0,False,4018,4018
48271,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,200,173,39,27,86.5,Kinney,43.5,False,4018,2271
48273,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,449,449,91,0,100.0,Kleberg,0.0,False,4018,4018
48275,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,255,208,60,47,81.57,Knox,11.2,False,4018,3566
48277,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,209,129,51,80,61.72,Lamar,0.1,False,4018,4015
48279,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,237,187,59,50,78.9,Lamb,0.0,False,4018,4018
48281,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,357,282,74,75,78.99,Lampasas,80.3,False,4018,790
48283,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,542,542,107,0,100.0,La Salle,0.7,False,4018,3991
48285,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,565,536,99,29,94.87,Lavaca,0.8,False,4018,3986
48287,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,350,306,70,44,87.43,Lee,2.2,False,4018,3928
48289,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,264,209,57,55,79.17,Leon,1.8,False,4018,3945
48291,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,483,394,87,89,81.57,Liberty,0.0,False,4018,4016
48293,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,241,176,50,65,73.03,Limestone,69.3,False,4018,1235
48295,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,220,157,57,63,71.36,Lipscomb,0.4,False,4018,4002
48297,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,353,345,74,8,97.73,Live Oak,0.0,False,4018,4018
48299,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,351,285,67,66,81.2,Llano,0.0,False,4018,4018
48301,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,361,292,74,69,80.89,Loving,100.0,True,4018,0
48303,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,247,198,60,49,80.16,Lubbock,0.0,False,4018,4018
48305,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,217,178,53,39,82.03,Lynn,0.0,False,4018,4018
48307,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,205,168,51,37,81.95,McCulloch,3.4,False,4018,3883
48309,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,477,372,87,105,77.99,McLennan,0.0,False,4018,4018
48311,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,249,249,54,0,100.0,McMullen,0.1,False,4018,4012
48313,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,147,112,32,35,76.19,Madison,7.1,False,4018,3732
48315,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,245,171,54,74,69.8,Marion,7.3,False,4018,3724
48317,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,362,287,70,75,79.28,Martin,100.0,True,4018,0
48319,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,456,404,83,52,88.6,Mason,0.0,False,4018,4017
48321,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,578,436,101,142,75.43,Matagorda,0.0,False,4018,4018
48323,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,120,85,29,35,70.83,Maverick,72.4,False,4018,1108
48325,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,522,473,100,49,90.61,Medina,0.5,False,4018,3997
48327,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,263,234,55,29,88.97,Menard,1.2,False,4018,3969
48329,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,329,282,66,47,85.71,Midland,0.0,False,4018,4018
48331,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,409,365,75,44,89.24,Milam,26.7,False,4018,2947
48333,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,268,218,53,50,81.34,Mills,4.0,False,4018,3856
48335,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,221,183,47,38,82.81,Mitchell,100.0,True,4018,0
48337,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,279,197,62,82,70.61,Montague,0.0,False,4018,4017
48339,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,442,379,82,63,85.75,Montgomery,0.0,False,4018,4018
48341,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,276,195,70,81,70.65,Moore,39.0,False,4018,2449
48343,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,189,123,45,66,65.08,Morris,0.4,False,4018,4003
48345,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,210,168,51,42,80.0,Motley,0.0,False,4018,4018
48347,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,186,140,31,46,75.27,Nacogdoches,1.1,False,4018,3973
48349,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,334,238,66,96,71.26,Navarro,0.0,False,4018,4018
48351,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,373,305,70,68,81.77,Newton,0.9,False,4018,3980
48353,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,265,223,60,42,84.15,Nolan,4.5,False,4018,3838
48355,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,319,265,70,54,83.07,Nueces,0.0,False,4018,4018
48357,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,238,167,59,71,70.17,Ochiltree,35.8,False,4018,2578
48359,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,240,173,56,67,72.08,Oldham,0.0,False,4018,4018
48361,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,244,163,50,81,66.8,Orange,2.5,False,4018,3916
48363,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,315,271,70,44,86.03,Palo Pinto,1.6,False,4018,3953
48365,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,180,125,40,55,69.44,Panola,1.8,False,4018,3946
48367,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,351,280,72,71,79.77,Parker,0.2,False,4018,4009
48369,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,310,270,70,40,87.1,Parmer,0.0,False,4018,4018
48371,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,384,338,85,46,88.02,Pecos,0.0,False,4018,4018
48373,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,269,204,50,65,75.84,Polk,86.0,False,4018,564
48375,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,256,193,59,63,75.39,Potter,0.0,False,4018,4018
48377,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,307,281,56,26,91.53,Presidio,2.2,False,4018,3930
48379,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,196,128,44,68,65.31,Rains,0.5,False,4018,3996
48381,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,218,174,56,44,79.82,Randall,8.1,False,4018,3693
48383,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,464,400,97,64,86.21,Reagan,2.3,False,4018,3927
48385,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,273,225,64,48,82.42,Real,2.5,False,4018,3917
48387,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,274,198,63,76,72.26,Red River,0.6,False,4018,3992
48389,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,316,293,65,23,92.72,Reeves,4.4,False,4018,3843
48391,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,59,38,17,21,64.41,Refugio,3.6,False,4018,3872
48393,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,299,212,70,87,70.9,Roberts,100.0,True,4018,0
48395,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,432,382,83,50,88.43,Robertson,5.3,False,4018,3806
48397,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,305,187,70,118,61.31,Rockwall,25.0,False,4018,3012
48399,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,287,239,62,48,83.28,Runnels,0.1,False,4018,4013
48401,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,310,208,61,102,67.1,Rusk,0.0,False,4018,4018
48403,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,390,314,75,76,80.51,Sabine,1.2,False,4018,3971
48405,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,408,317,84,91,77.7,San Augustine,9.2,False,4018,3647
48407,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,361,281,66,80,77.84,San Jacinto,100.0,True,4018,0
48409,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,315,280,65,35,88.89,San Patricio,6.4,False,4018,3761
48411,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,309,251,60,58,81.23,San Saba,0.1,False,4018,4015
48413,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,251,198,57,53,78.88,Schleicher,1.1,False,4018,3975
48415,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,301,251,67,50,83.39,Scurry,0.3,False,4018,4007
48417,REL_TX_P90_D3_W15,HYB_TX_P90_D3_A80_W15,TX-P90-D3,90,3,80.0,300,267,64,33,89.0,Shackelford,0.1,False,4018,4014
