state,file,bytes,modified_utc,produced_by,unit_of_analysis,git_commit,input_hash,python,pandas,numpy
TX,county_profiles/48067/county_year_summary.csv,19462,2026-07-30T18:43:57Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48067/fig08_report_card_48067.png,367294,2026-07-30T18:43:57Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48067/jaccard_matrix.csv,5146,2026-07-30T18:43:57Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48069/county_month_summary.csv,93858,2026-07-30T18:43:58Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48069/county_year_summary.csv,19793,2026-07-30T18:43:58Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48069/fig08_report_card_48069.png,367180,2026-07-30T18:43:58Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48069/jaccard_matrix.csv,5180,2026-07-30T18:43:58Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48071/county_month_summary.csv,97606,2026-07-30T18:44:00Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48071/county_year_summary.csv,19927,2026-07-30T18:44:00Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48071/fig08_report_card_48071.png,366780,2026-07-30T18:44:00Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48071/jaccard_matrix.csv,5126,2026-07-30T18:44:00Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48073/county_month_summary.csv,74028,2026-07-30T18:44:02Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48073/county_year_summary.csv,20069,2026-07-30T18:44:02Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48073/fig08_report_card_48073.png,363029,2026-07-30T18:44:02Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48073/jaccard_matrix.csv,5228,2026-07-30T18:44:02Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48075/county_month_summary.csv,101280,2026-07-30T18:44:03Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48075/county_year_summary.csv,20449,2026-07-30T18:44:03Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48075/fig08_report_card_48075.png,367534,2026-07-30T18:44:03Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48075/jaccard_matrix.csv,5056,2026-07-30T18:44:03Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48077/county_month_summary.csv,99642,2026-07-30T18:44:05Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48077/county_year_summary.csv,19761,2026-07-30T18:44:05Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48077/fig08_report_card_48077.png,373017,2026-07-30T18:44:05Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48077/jaccard_matrix.csv,5206,2026-07-30T18:44:05Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48079/county_month_summary.csv,92281,2026-07-30T18:44:07Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48079/county_year_summary.csv,19950,2026-07-30T18:44:07Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48079/fig08_report_card_48079.png,365953,2026-07-30T18:44:07Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48079/jaccard_matrix.csv,5124,2026-07-30T18:44:07Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48081/county_month_summary.csv,65285,2026-07-30T18:44:08Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48081/county_year_summary.csv,18010,2026-07-30T18:44:08Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48081/fig08_report_card_48081.png,360163,2026-07-30T18:44:08Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48081/jaccard_matrix.csv,5106,2026-07-30T18:44:08Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48083/county_month_summary.csv,112012,2026-07-30T18:44:10Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48083/county_year_summary.csv,20321,2026-07-30T18:44:10Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48083/fig08_report_card_48083.png,376170,2026-07-30T18:44:10Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48083/jaccard_matrix.csv,5164,2026-07-30T18:44:10Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48085/county_month_summary.csv,103499,2026-07-30T18:44:11Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48085/county_year_summary.csv,20046,2026-07-30T18:44:11Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48085/fig08_report_card_48085.png,368456,2026-07-30T18:44:11Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48085/jaccard_matrix.csv,5198,2026-07-30T18:44:11Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48087/county_month_summary.csv,79351,2026-07-30T18:44:13Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48087/county_year_summary.csv,20677,2026-07-30T18:44:13Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48087/fig08_report_card_48087.png,364174,2026-07-30T18:44:13Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48087/jaccard_matrix.csv,5230,2026-07-30T18:44:13Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48089/county_month_summary.csv,108182,2026-07-30T18:44:15Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48089/county_year_summary.csv,20243,2026-07-30T18:44:15Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48089/fig08_report_card_48089.png,373044,2026-07-30T18:44:15Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48089/jaccard_matrix.csv,5138,2026-07-30T18:44:15Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48091/county_month_summary.csv,97542,2026-07-30T18:44:16Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48091/county_year_summary.csv,19658,2026-07-30T18:44:16Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48091/fig08_report_card_48091.png,368561,2026-07-30T18:44:16Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48091/jaccard_matrix.csv,5086,2026-07-30T18:44:16Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48093/county_month_summary.csv,109085,2026-07-30T18:44:18Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48093/county_year_summary.csv,20227,2026-07-30T18:44:18Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48093/fig08_report_card_48093.png,376408,2026-07-30T18:44:18Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48093/jaccard_matrix.csv,5120,2026-07-30T18:44:18Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48095/county_month_summary.csv,81399,2026-07-30T18:44:20Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48095/county_year_summary.csv,19300,2026-07-30T18:44:20Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48095/fig08_report_card_48095.png,365004,2026-07-30T18:44:20Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48095/jaccard_matrix.csv,5052,2026-07-30T18:44:20Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48097/county_month_summary.csv,78436,2026-07-30T18:44:21Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48097/county_year_summary.csv,18902,2026-07-30T18:44:21Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48097/fig08_report_card_48097.png,363284,2026-07-30T18:44:21Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48097/jaccard_matrix.csv,5144,2026-07-30T18:44:21Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48099/county_month_summary.csv,111572,2026-07-30T18:44:23Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48099/county_year_summary.csv,20228,2026-07-30T18:44:23Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48099/fig08_report_card_48099.png,375406,2026-07-30T18:44:23Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48099/jaccard_matrix.csv,5152,2026-07-30T18:44:23Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48101/county_month_summary.csv,97111,2026-07-30T18:44:25Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48101/county_year_summary.csv,19907,2026-07-30T18:44:25Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48101/fig08_report_card_48101.png,370302,2026-07-30T18:44:25Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48101/jaccard_matrix.csv,5124,2026-07-30T18:44:25Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48103/county_month_summary.csv,102996,2026-07-30T18:44:26Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48103/county_year_summary.csv,19721,2026-07-30T18:44:26Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48103/fig08_report_card_48103.png,373849,2026-07-30T18:44:26Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48103/jaccard_matrix.csv,5158,2026-07-30T18:44:26Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48105/county_month_summary.csv,106495,2026-07-30T18:44:28Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48105/county_year_summary.csv,20327,2026-07-30T18:44:28Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48105/fig08_report_card_48105.png,373193,2026-07-30T18:44:28Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48105/jaccard_matrix.csv,5172,2026-07-30T18:44:28Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48107/county_month_summary.csv,104169,2026-07-30T18:44:29Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48107/county_year_summary.csv,19976,2026-07-30T18:44:29Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48107/fig08_report_card_48107.png,370279,2026-07-30T18:44:29Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48107/jaccard_matrix.csv,5166,2026-07-30T18:44:29Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48109/county_month_summary.csv,92809,2026-07-30T18:44:31Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48109/county_year_summary.csv,19633,2026-07-30T18:44:31Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48109/fig08_report_card_48109.png,364694,2026-07-30T18:44:31Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48109/jaccard_matrix.csv,5130,2026-07-30T18:44:31Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48111/county_month_summary.csv,112136,2026-07-30T18:44:33Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48111/county_year_summary.csv,20538,2026-07-30T18:44:33Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48111/fig08_report_card_48111.png,378612,2026-07-30T18:44:33Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48111/jaccard_matrix.csv,5086,2026-07-30T18:44:33Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48113/county_month_summary.csv,95637,2026-07-30T18:44:34Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48113/county_year_summary.csv,19597,2026-07-30T18:44:34Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48113/fig08_report_card_48113.png,367362,2026-07-30T18:44:34Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48113/jaccard_matrix.csv,5062,2026-07-30T18:44:34Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48115/county_month_summary.csv,110375,2026-07-30T18:44:36Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48115/county_year_summary.csv,20329,2026-07-30T18:44:36Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48115/fig08_report_card_48115.png,376973,2026-07-30T18:44:36Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48115/jaccard_matrix.csv,5134,2026-07-30T18:44:36Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48117/county_month_summary.csv,105914,2026-07-30T18:44:38Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48117/county_year_summary.csv,20823,2026-07-30T18:44:38Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48117/fig08_report_card_48117.png,373910,2026-07-30T18:44:38Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48117/jaccard_matrix.csv,5168,2026-07-30T18:44:38Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48119/county_month_summary.csv,112766,2026-07-30T18:44:39Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48119/county_year_summary.csv,20447,2026-07-30T18:44:39Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48119/fig08_report_card_48119.png,377885,2026-07-30T18:44:39Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48119/jaccard_matrix.csv,5156,2026-07-30T18:44:39Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48121/county_month_summary.csv,104857,2026-07-30T18:44:41Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48121/county_year_summary.csv,19870,2026-07-30T18:44:41Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48121/fig08_report_card_48121.png,373057,2026-07-30T18:44:41Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48121/jaccard_matrix.csv,5154,2026-07-30T18:44:41Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48123/county_month_summary.csv,121635,2026-07-30T18:44:43Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48123/county_year_summary.csv,20126,2026-07-30T18:44:43Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48123/fig08_report_card_48123.png,383592,2026-07-30T18:44:43Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48123/jaccard_matrix.csv,5156,2026-07-30T18:44:43Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48125/county_month_summary.csv,91868,2026-07-30T18:44:44Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48125/county_year_summary.csv,19959,2026-07-30T18:44:44Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48125/fig08_report_card_48125.png,366016,2026-07-30T18:44:44Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48125/jaccard_matrix.csv,5104,2026-07-30T18:44:44Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48127/county_month_summary.csv,95422,2026-07-30T18:44:46Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48127/county_year_summary.csv,19477,2026-07-30T18:44:46Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48127/fig08_report_card_48127.png,368806,2026-07-30T18:44:46Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48127/jaccard_matrix.csv,5168,2026-07-30T18:44:46Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48129/county_month_summary.csv,101307,2026-07-30T18:44:48Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48129/county_year_summary.csv,20338,2026-07-30T18:44:48Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48129/fig08_report_card_48129.png,373937,2026-07-30T18:44:48Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48129/jaccard_matrix.csv,5172,2026-07-30T18:44:48Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48131/county_month_summary.csv,99386,2026-07-30T18:44:50Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48131/county_year_summary.csv,19679,2026-07-30T18:44:50Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48131/fig08_report_card_48131.png,370464,2026-07-30T18:44:50Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48131/jaccard_matrix.csv,5146,2026-07-30T18:44:50Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48133/county_month_summary.csv,117689,2026-07-30T18:44:51Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48133/county_year_summary.csv,20943,2026-07-30T18:44:51Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48133/fig08_report_card_48133.png,381293,2026-07-30T18:44:51Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48133/jaccard_matrix.csv,5152,2026-07-30T18:44:51Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48135/county_month_summary.csv,102809,2026-07-30T18:44:53Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48135/county_year_summary.csv,19697,2026-07-30T18:44:53Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48135/fig08_report_card_48135.png,373200,2026-07-30T18:44:53Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48135/jaccard_matrix.csv,5148,2026-07-30T18:44:53Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48137/county_month_summary.csv,86245,2026-07-30T18:44:55Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48137/county_year_summary.csv,19759,2026-07-30T18:44:55Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48137/fig08_report_card_48137.png,366124,2026-07-30T18:44:55Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48137/jaccard_matrix.csv,5210,2026-07-30T18:44:55Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
TX,county_profiles/48139/county_month_summary.csv,98510,2026-07-30T18:44:56Z,s06_county_profiles.py,county,1818bb9+dirty,md5:f0276ee5888539f9,3.14.3,3.0.3,2.4.6
