county_fips,year,classified_assessment_dates
48443,1993,20
48443,1994,21
48443,1995,7
48443,1996,15
48443,1997,1
48443,1998,30
48443,1999,3
48443,2000,17
48443,2001,28
48443,2002,8
48443,2003,3
48443,2005,12
48443,2006,20
48443,2008,18
48443,2009,46
48443,2010,6
48443,2011,83
48443,2012,41
48443,2013,32
48443,2014,84
48443,2015,52
48443,2016,42
48443,2017,26
48443,2018,53
48443,2019,51
48443,2020,52
48443,2021,12
48443,2022,76
48443,2023,60
48443,2024,58
48443,2025,59
48445,1979,1
48445,1980,27
48445,1981,11
48445,1982,6
48445,1983,11
48445,1984,1
48445,1985,7
48445,1986,9
48445,1987,9
48445,1989,7
48445,1990,17
48445,1992,2
48445,1993,11
48445,1994,18
48445,1995,8
48445,1996,5
48445,1997,2
48445,1998,43
48445,1999,23
48445,2000,14
48445,2001,39
48445,2002,7
48445,2003,21
48445,2004,3
48445,2006,28
48445,2007,1
48445,2008,12
48445,2009,19
48445,2010,17
48445,2011,83
48445,2012,30
48445,2013,25
48445,2014,24
48445,2015,19
48445,2016,43
48445,2017,19
48445,2018,45
48445,2019,30
48445,2020,40
48445,2021,11
48445,2022,55
48445,2023,58
48445,2024,53
48445,2025,24
48447,1980,40
48447,1981,16
48447,1982,1
48447,1983,14
48447,1984,19
48447,1985,13
48447,1986,11
48447,1987,7
48447,1988,4
48447,1989,9
48447,1990,7
48447,1991,2
48447,1993,19
48447,1994,13
48447,1995,6
48447,1996,18
48447,1997,3
48447,1998,43
48447,1999,23
48447,2000,48
48447,2001,31
48447,2002,8
48447,2003,24
48447,2005,1
48447,2006,39
48447,2008,8
48447,2009,28
48447,2010,21
48447,2011,80
48447,2012,34
48447,2013,21
48447,2014,3
48447,2015,6
48447,2016,12
48447,2018,11
48447,2019,9
48447,2020,19
48447,2022,32
48447,2023,56
48447,2024,32
48447,2025,3
48449,1979,1
48449,1980,39
48449,1981,23
48449,1982,15
48449,1983,10
48449,1984,12
48449,1985,10
48449,1986,12
48449,1987,20
48449,1988,17
48449,1990,9
48449,1993,17
48449,1995,10
48449,1996,5
48449,1997,2
48449,1998,60
48449,1999,23
48449,2000,26
48449,2001,15
48449,2002,16
48449,2003,3
48449,2005,26
48449,2006,41
48449,2007,7
48449,2008,8
48449,2009,7
48449,2010,24
48449,2011,68
48449,2012,21
48449,2013,56
48449,2014,18
48449,2015,44
48449,2016,49
48449,2017,13
48449,2018,36
48449,2019,18
48449,2020,11
48449,2021,8
48449,2022,54
48449,2023,59
48449,2024,30
48449,2025,54
48451,1980,37
48451,1981,6
48451,1982,2
48451,1983,7
48451,1984,7
48451,1985,12
48451,1986,8
48451,1987,1
48451,1989,11
48451,1990,12
48451,1992,4
48451,1993,22
48451,1994,27
48451,1995,11
48451,1996,26
48451,1997,5
48451,1998,45
48451,1999,15
48451,2000,39
48451,2001,32
48451,2002,8
48451,2003,9
48451,2005,3
48451,2006,23
48451,2008,20
48451,2009,24
48451,2010,30
48451,2011,78
48451,2012,32
48451,2013,18
48451,2014,9
48451,2015,22
48451,2016,35
48451,2017,15
48451,2018,50
48451,2019,30
48451,2020,42
48451,2021,8
48451,2022,66
48451,2023,69
48451,2024,47
48451,2025,9
48453,1980,44
48453,1981,12
48453,1982,32
48453,1984,16
48453,1985,18
48453,1986,14
48453,1987,7
48453,1988,13
48453,1989,18
48453,1990,19
48453,1991,3
48453,1993,19
48453,1994,23
48453,1995,8
48453,1996,18
48453,1997,5
48453,1998,46
48453,1999,13
48453,2000,20
48453,2001,13
48453,2003,4
48453,2005,9
48453,2006,23
48453,2008,15
48453,2009,57
48453,2010,21
48453,2011,61
48453,2012,17
48453,2013,21
48453,2014,9
48453,2015,11
48453,2016,13
48453,2017,9
48453,2018,26
48453,2019,16
48453,2020,21
48453,2022,49
48453,2023,74
48453,2024,18
48453,2025,1
48455,1980,29
48455,1981,1
48455,1982,5
48455,1984,3
48455,1985,9
48455,1986,9
48455,1987,13
48455,1988,7
48455,1989,5
48455,1990,29
48455,1991,3
48455,1992,12
48455,1993,42
48455,1994,20
48455,1995,20
48455,1996,36
48455,1997,10
48455,1998,62
48455,1999,11
48455,2000,25
48455,2001,2
48455,2003,4
48455,2005,8
48455,2006,19
48455,2007,5
48455,2008,9
48455,2009,29
48455,2010,26
48455,2011,76
48455,2012,28
48455,2013,25
48455,2014,2
48455,2015,17
48455,2016,25
48455,2017,4
48455,2018,15
48455,2019,16
48455,2020,19
48455,2022,49
48455,2023,66
48455,2024,19
48455,2025,4
48457,1980,48
48457,1981,13
48457,1982,6
48457,1984,6
48457,1985,10
48457,1986,10
48457,1987,4
48457,1988,1
48457,1990,6
48457,1993,8
48457,1994,2
48457,1995,7
48457,1996,7
48457,1997,11
48457,1998,64
48457,1999,23
48457,2000,28
48457,2001,9
48457,2002,2
48457,2003,10
48457,2004,3
48457,2005,28
48457,2006,8
48457,2007,15
48457,2008,11
48457,2009,37
48457,2010,41
48457,2011,72
48457,2012,33
48457,2013,27
48457,2014,7
48457,2015,27
48457,2016,41
48457,2017,12
48457,2018,14
48457,2019,22
48457,2020,20
48457,2021,14
48457,2022,51
48457,2023,79
48457,2024,33
48457,2025,16
48459,1980,47
48459,1981,11
48459,1982,11
48459,1984,15
48459,1985,10
48459,1986,12
48459,1987,20
48459,1988,8
48459,1989,2
48459,1990,6
48459,1993,11
48459,1995,21
48459,1996,9
48459,1997,3
48459,1998,52
48459,1999,33
48459,2000,30
48459,2001,13
48459,2002,9
48459,2003,6
48459,2005,14
48459,2006,38
48459,2007,4
48459,2008,9
48459,2009,11
48459,2010,25
48459,2011,74
48459,2012,23
48459,2013,29
48459,2015,21
48459,2016,24
48459,2017,5
48459,2018,33
48459,2019,21
48459,2020,12
48459,2021,5
48459,2022,50
48459,2023,49
48459,2024,14
48459,2025,10
48461,1980,38
48461,1981,8
48461,1982,2
48461,1983,4
48461,1984,2
48461,1985,2
48461,1989,6
48461,1990,13
48461,1992,2
48461,1993,5
48461,1994,17
48461,1995,11
48461,1996,24
48461,1997,3
48461,1998,49
48461,1999,17
48461,2000,30
48461,2001,22
48461,2002,2
48461,2003,6
48461,2004,6
48461,2005,7
48461,2006,21
48461,2008,36
48461,2009,38
48461,2010,26
48461,2011,73
48461,2012,32
48461,2013,12
48461,2014,11
48461,2015,34
48461,2016,37
48461,2017,16
48461,2018,45
48461,2019,32
48461,2020,43
48461,2021,7
48461,2022,48
48461,2023,63
48461,2024,23
48461,2025,1
48463,1979,1
48463,1980,41
48463,1981,3
48463,1982,23
48463,1983,20
48463,1984,32
48463,1985,23
48463,1986,11
48463,1987,3
48463,1988,14
48463,1989,16
48463,1990,28
48463,1991,27
48463,1992,3
48463,1993,19
48463,1994,27
48463,1995,27
48463,1996,35
48463,1997,15
48463,1998,51
48463,1999,13
48463,2000,31
48463,2001,36
48463,2003,1
48463,2005,2
48463,2006,8
48463,2009,12
48463,2010,3
48463,2011,50
48463,2012,8
48463,2013,6
48463,2015,5
48463,2016,18
48463,2017,14
48463,2018,25
48463,2019,17
48463,2020,34
48463,2022,34
48463,2023,54
48463,2024,45
48463,2025,10
48465,1979,2
48465,1980,45
48465,1982,9
48465,1983,4
48465,1984,8
48465,1985,8
48465,1986,10
48465,1987,4
48465,1988,3
48465,1989,20
48465,1990,7
48465,1991,2
48465,1992,2
48465,1993,8
48465,1994,23
48465,1995,12
48465,1996,34
48465,1997,12
48465,1998,51
48465,1999,13
48465,2000,30
48465,2001,37
48465,2002,8
48465,2003,4
48465,2005,14
48465,2006,24
48465,2008,7
48465,2009,58
48465,2010,15
48465,2011,69
48465,2012,41
48465,2013,19
48465,2014,12
48465,2015,24
48465,2016,38
48465,2017,21
48465,2018,47
48465,2019,43
48465,2020,50
48465,2021,12
48465,2022,57
48465,2023,74
48465,2024,70
48465,2025,32
48467,1980,60
48467,1981,9
48467,1982,11
48467,1983,6
48467,1984,22
48467,1985,29
48467,1986,17
48467,1987,27
48467,1988,20
48467,1989,2
48467,1990,13
48467,1993,7
48467,1995,14
48467,1996,17
48467,1997,1
48467,1998,38
48467,1999,9
48467,2000,22
48467,2001,7
48467,2003,3
48467,2005,13
48467,2006,43
48467,2007,4
48467,2008,9
48467,2009,15
48467,2010,37
48467,2011,72
48467,2012,39
48467,2013,30
48467,2014,6
48467,2015,20
48467,2016,26
48467,2017,4
48467,2018,39
48467,2019,16
48467,2020,15
48467,2021,1
48467,2022,50
48467,2023,43
48467,2024,12
48467,2025,5
48469,1980,37
48469,1982,23
48469,1983,1
48469,1984,7
48469,1985,19
48469,1986,12
48469,1987,11
48469,1988,22
48469,1989,12
48469,1990,9
48469,1991,4
48469,1992,7
48469,1993,16
48469,1994,14
48469,1995,11
48469,1996,13
48469,1997,6
48469,1998,50
48469,1999,16
48469,2000,26
48469,2001,27
48469,2002,1
48469,2003,4
48469,2004,1
48469,2005,18
48469,2007,1
48469,2008,6
48469,2009,65
48469,2010,24
48469,2011,62
48469,2012,15
48469,2013,15
48469,2014,26
48469,2015,17
48469,2016,21
48469,2017,19
48469,2018,12
48469,2019,29
48469,2020,32
48469,2021,1
48469,2022,27
48469,2023,88
48469,2024,23
48469,2025,14
48471,1980,48
48471,1981,4
48471,1982,14
48471,1983,2
48471,1984,2
48471,1985,26
48471,1986,11
48471,1987,18
48471,1988,14
48471,1989,3
48471,1990,7
48471,1993,11
48471,1994,2
48471,1995,14
48471,1996,12
48471,1997,29
48471,1998,63
48471,1999,16
48471,2000,28
48471,2001,4
48471,2003,9
48471,2004,6
48471,2005,17
48471,2006,7
48471,2007,10
48471,2008,12
48471,2009,61
48471,2010,40
48471,2011,76
48471,2012,28
48471,2013,16
48471,2014,5
48471,2015,20
48471,2016,20
48471,2017,11
48471,2018,15
48471,2019,23
48471,2020,21
48471,2021,14
48471,2022,60
48471,2023,76
48471,2024,20
48471,2025,5
48473,1980,40
48473,1981,4
48473,1982,25
48473,1984,2
48473,1985,22
48473,1986,13
48473,1987,10
48473,1988,12
48473,1989,4
48473,1990,11
48473,1993,17
48473,1994,4
48473,1995,8
48473,1996,19
48473,1997,12
48473,1998,63
48473,1999,23
48473,2000,33
48473,2001,16
48473,2003,5
48473,2004,1
48473,2005,14
48473,2006,15
48473,2007,4
48473,2008,8
48473,2009,56
48473,2010,23
48473,2011,78
48473,2012,29
48473,2013,29
48473,2014,14
48473,2015,20
48473,2016,32
48473,2017,20
48473,2018,24
48473,2019,26
48473,2020,30
48473,2021,6
48473,2022,65
48473,2023,83
48473,2024,37
48473,2025,8
48475,1979,4
48475,1980,41
48475,1981,9
48475,1982,7
48475,1983,9
48475,1985,3
48475,1987,8
48475,1988,2
48475,1989,12
48475,1990,24
48475,1991,7
48475,1992,7
48475,1993,21
48475,1994,26
48475,1995,9
48475,1996,20
48475,1997,8
48475,1998,40
48475,1999,20
48475,2000,35
48475,2001,27
48475,2002,23
48475,2003,11
48475,2004,10
48475,2005,9
48475,2006,14
48475,2008,18
48475,2009,8
48475,2010,15
48475,2011,54
48475,2012,14
48475,2013,11
48475,2014,21
48475,2015,24
48475,2016,26
48475,2017,12
48475,2018,30
48475,2019,31
48475,2020,44
48475,2021,12
48475,2022,46
48475,2023,59
48475,2024,45
48475,2025,15
48477,1980,40
48477,1981,3
48477,1982,29
48477,1984,5
48477,1985,29
48477,1986,10
48477,1987,3
48477,1988,9
48477,1989,3
48477,1990,15
48477,1993,9
48477,1994,3
48477,1995,8
48477,1996,30
48477,1997,20
48477,1998,60
48477,1999,27
48477,2000,43
48477,2001,20
48477,2003,3
48477,2005,11
48477,2006,11
48477,2007,1
48477,2008,2
48477,2009,47
48477,2010,19
48477,2011,61
48477,2012,10
48477,2013,35
48477,2014,9
48477,2015,11
48477,2016,24
48477,2017,24
48477,2018,17
48477,2019,21
48477,2020,17
48477,2022,59
48477,2023,80
48477,2024,25
48477,2025,2
48479,1979,2
48479,1980,34
48479,1983,2
48479,1985,7
48479,1986,10
48479,1987,10
48479,1988,14
48479,1989,11
48479,1990,17
48479,1991,1
48479,1992,5
48479,1993,2
48479,1994,32
48479,1995,26
48479,1996,17
48479,1997,15
48479,1998,68
48479,1999,21
48479,2000,24
48479,2001,26
48479,2002,19
48479,2003,8
48479,2005,22
48479,2006,9
48479,2009,42
48479,2010,19
48479,2011,52
48479,2012,22
48479,2013,10
48479,2014,8
48479,2015,13
48479,2016,23
48479,2017,18
48479,2018,7
48479,2019,45
48479,2020,25
48479,2021,10
48479,2022,51
48479,2023,86
48479,2024,42
48479,2025,37
48481,1980,32
48481,1981,1
48481,1982,14
48481,1983,3
48481,1985,13
48481,1986,27
48481,1987,21
48481,1988,18
48481,1989,6
48481,1990,11
48481,1991,7
48481,1992,2
48481,1993,17
48481,1995,8
48481,1996,1
48481,1997,15
48481,1998,54
48481,1999,18
48481,2000,20
48481,2001,8
48481,2002,3
48481,2003,17
48481,2004,3
48481,2005,33
48481,2006,6
48481,2007,3
48481,2008,9
48481,2009,61
48481,2010,22
48481,2011,73
48481,2012,15
48481,2013,10
48481,2014,11
48481,2015,22
48481,2016,40
48481,2017,19
48481,2018,20
48481,2019,25
48481,2020,28
48481,2021,3
48481,2022,46
48481,2023,88
48481,2024,32
48481,2025,10
48483,1979,3
48483,1980,54
48483,1981,24
48483,1982,10
48483,1983,30
48483,1984,11
48483,1985,6
48483,1986,10
48483,1988,3
48483,1989,1
48483,1990,11
48483,1993,5
48483,1994,14
48483,1995,9
48483,1996,12
48483,1997,3
48483,1998,42
48483,1999,14
48483,2000,23
48483,2001,30
48483,2002,2
48483,2003,23
48483,2005,4
48483,2006,21
48483,2007,1
48483,2008,17
48483,2009,13
48483,2010,18
48483,2011,76
48483,2012,29
48483,2013,14
48483,2014,6
48483,2015,9
48483,2016,14
48483,2017,7
48483,2018,17
48483,2019,20
48483,2020,22
48483,2021,2
48483,2022,42
48483,2023,36
48483,2024,36
48483,2025,7
48485,1979,8
48485,1980,54
48485,1981,13
48485,1982,4
48485,1983,12
48485,1984,9
48485,1985,4
48485,1986,9
48485,1987,8
48485,1988,14
48485,1990,13
48485,1991,6
48485,1993,4
48485,1994,4
48485,1995,6
48485,1996,18
48485,1997,1
48485,1998,35
48485,1999,23
48485,2000,46
48485,2001,33
48485,2002,7
48485,2003,14
48485,2005,2
48485,2006,41
48485,2007,2
48485,2008,18
48485,2009,9
48485,2010,17
48485,2011,79
48485,2012,32
48485,2013,17
48485,2014,3
48485,2015,5
48485,2016,5
48485,2018,14
48485,2019,9
48485,2020,5
48485,2021,1
48485,2022,33
48485,2023,47
48485,2024,27
48487,1979,7
48487,1980,58
48487,1981,25
48487,1982,7
48487,1983,23
48487,1984,10
48487,1985,15
48487,1986,11
48487,1987,1
48487,1988,4
48487,1989,5
48487,1990,4
48487,1991,5
48487,1993,18
48487,1994,9
48487,1995,4
48487,1996,17
48487,1997,8
48487,1998,56
48487,1999,24
48487,2000,44
48487,2001,33
48487,2002,5
48487,2003,19
48487,2004,1
48487,2005,3
48487,2006,31
48487,2008,1
48487,2009,7
48487,2010,3
48487,2011,71
48487,2012,19
48487,2013,9
48487,2015,5
48487,2016,6
48487,2018,8
48487,2019,10
48487,2020,13
48487,2022,36
48487,2023,43
48487,2024,27
48487,2025,1
48489,1979,6
48489,1980,31
48489,1982,7
48489,1983,8
48489,1984,2
48489,1986,23
48489,1987,28
48489,1988,10
48489,1989,24
48489,1990,1
48489,1991,12
48489,1992,3
48489,1994,8
48489,1995,15
48489,1996,15
48489,1997,8
48489,1998,49
48489,1999,6
48489,2000,3
48489,2001,12
48489,2002,5
48489,2003,18
48489,2004,17
48489,2005,47
48489,2006,16
48489,2008,3
48489,2009,54
48489,2010,16
48489,2011,34
48489,2012,12
48489,2013,8
48489,2014,15
48489,2015,15
48489,2016,46
48489,2017,35
48489,2018,42
48489,2019,45
48489,2020,29
48489,2021,18
48489,2022,19
48489,2023,88
48489,2024,48
48489,2025,36
48491,1980,36
48491,1982,13
48491,1984,10
48491,1985,22
48491,1986,12
48491,1987,7
48491,1988,14
48491,1989,8
48491,1990,8
48491,1993,6
48491,1994,21
48491,1995,6
48491,1996,25
48491,1997,7
48491,1998,49
48491,1999,18
48491,2000,35
48491,2001,21
48491,2002,3
48491,2003,16
48491,2005,9
48491,2006,26
48491,2008,13
48491,2009,44
48491,2010,19
48491,2011,70
48491,2012,27
48491,2013,25
48491,2014,15
48491,2015,18
48491,2016,22
48491,2017,18
48491,2018,38
48491,2019,23
48491,2020,28
48491,2021,1
48491,2022,63
48491,2023,79
48491,2024,29
48491,2025,11
48493,1980,40
48493,1981,6
48493,1982,26
48493,1983,6
48493,1984,11
48493,1985,22
48493,1986,16
48493,1987,15
48493,1988,16
48493,1989,26
48493,1990,10
48493,1993,6
48493,1994,18
48493,1995,9
48493,1996,33
48493,1997,14
48493,1998,56
48493,1999,7
48493,2000,11
48493,2001,32
48493,2003,2
48493,2005,6
48493,2006,5
48493,2009,46
48493,2010,11
48493,2011,57
48493,2012,16
48493,2013,16
48493,2014,15
48493,2015,4
48493,2016,23
48493,2017,7
48493,2018,7
48493,2019,19
48493,2020,19
48493,2022,31
48493,2023,65
48493,2024,11
48495,1979,3
48495,1980,40
48495,1981,5
48495,1982,3
48495,1983,14
48495,1985,4
48495,1987,2
48495,1989,12
48495,1990,21
48495,1991,3
48495,1992,3
48495,1993,4
48495,1994,22
48495,1995,8
48495,1996,17
48495,1997,8
48495,1998,35
48495,1999,11
48495,2000,26
48495,2001,24
48495,2002,49
48495,2003,40
48495,2004,31
48495,2005,15
48495,2006,48
48495,2007,2
48495,2008,17
48495,2009,5
48495,2010,9
48495,2011,43
48495,2012,9
48495,2013,11
48495,2014,19
48495,2015,17
48495,2016,11
48495,2017,5
48495,2018,14
48495,2019,20
48495,2020,23
48495,2021,7
48495,2022,39
48495,2023,64
48495,2024,51
48495,2025,1
48497,1979,5
48497,1980,41
48497,1981,20
48497,1983,12
48497,1984,18
48497,1985,21
48497,1986,11
48497,1987,16
48497,1988,7
48497,1989,1
48497,1991,3
48497,1993,22
48497,1994,4
48497,1995,3
48497,1996,23
48497,1997,2
48497,1998,55
48497,1999,30
48497,2000,42
48497,2001,28
48497,2002,2
48497,2003,8
48497,2005,1
48497,2006,39
48497,2008,7
48497,2009,10
48497,2010,15
48497,2011,67
48497,2012,24
48497,2013,17
48497,2014,2
48497,2015,8
48497,2016,10
48497,2017,4
48497,2018,30
48497,2019,14
48497,2020,19
48497,2021,11
48497,2022,49
48497,2023,58
48497,2024,36
48497,2025,12
48499,1980,27
48499,1981,3
48499,1982,6
48499,1984,7
48499,1985,23
48499,1986,12
48499,1987,12
48499,1988,5
48499,1990,6
48499,1993,17
48499,1995,26
48499,1996,7
48499,1998,41
48499,1999,26
48499,2000,36
48499,2001,40
48499,2002,27
48499,2003,25
48499,2004,4
48499,2005,26
48499,2006,42
48499,2007,6
48499,2008,8
48499,2009,9
48499,2010,26
48499,2011,67
48499,2012,22
48499,2013,20
48499,2014,8
48499,2015,13
48499,2016,16
48499,2017,2
48499,2018,24
48499,2019,10
48499,2020,3
48499,2022,36
48499,2023,37
48499,2024,12
48499,2025,4
48501,1979,1
48501,1980,36
48501,1981,13
48501,1983,13
48501,1986,9
48501,1987,10
48501,1989,4
48501,1990,19
48501,1992,1
48501,1993,14
48501,1994,22
48501,1995,14
48501,1996,14
48501,1997,9
48501,1998,47
48501,1999,25
48501,2000,29
48501,2001,35
48501,2002,16
48501,2003,16
48501,2004,8
48501,2005,6
48501,2006,29
48501,2007,3
48501,2008,12
48501,2009,12
48501,2010,13
48501,2011,78
48501,2012,24
48501,2013,17
48501,2014,15
48501,2015,18
48501,2016,37
48501,2017,17
48501,2018,32
48501,2019,29
48501,2020,41
48501,2021,15
48501,2022,51
48501,2023,67
48501,2024,53
48501,2025,30
48503,1979,1
48503,1980,40
48503,1981,15
48503,1983,12
48503,1984,22
48503,1985,13
48503,1986,12
48503,1987,8
48503,1988,4
48503,1989,13
48503,1990,4
48503,1991,4
48503,1993,12
48503,1994,8
48503,1995,4
48503,1996,16
48503,1997,4
48503,1998,48
48503,1999,20
48503,2000,41
48503,2001,33
48503,2002,7
48503,2003,13
48503,2006,34
48503,2008,11
48503,2009,17
48503,2010,10
48503,2011,80
48503,2012,34
48503,2013,20
48503,2014,13
48503,2015,8
48503,2016,21
48503,2017,9
48503,2018,23
48503,2019,11
48503,2020,18
48503,2022,41
48503,2023,58
48503,2024,29
48503,2025,6
48505,1979,14
48505,1980,25
48505,1982,16
48505,1983,8
48505,1985,5
48505,1986,18
48505,1987,1
48505,1988,3
48505,1989,16
48505,1990,22
48505,1991,11
48505,1992,6
48505,1994,19
48505,1995,28
48505,1996,32
48505,1997,33
48505,1998,70
48505,1999,18
48505,2000,27
48505,2001,38
48505,2002,9
48505,2003,11
48505,2005,10
48505,2006,6
48505,2008,2
48505,2009,15
48505,2011,15
48505,2012,9
48505,2013,12
48505,2014,8
48505,2015,6
48505,2016,21
48505,2017,16
48505,2019,4
48505,2022,4
48505,2023,32
48505,2024,1
48507,1979,2
48507,1980,20
48507,1983,5
48507,1984,5
48507,1986,5
48507,1987,9
48507,1988,15
48507,1989,27
48507,1990,16
48507,1991,9
48507,1992,6
48507,1993,10
48507,1994,30
48507,1995,13
48507,1996,28
48507,1997,17
48507,1998,57
48507,1999,21
48507,2000,52
48507,2001,58
48507,2002,26
48507,2003,13
48507,2004,10
48507,2005,39
48507,2006,45
48507,2008,18
48507,2011,23
48507,2013,3
48507,2016,1
48507,2018,3
48507,2019,7
48507,2020,9
48507,2022,15
48507,2023,46
48507,2024,5
